Temperature - (Celsius), Year, Month, Country, ISO3
6.54995, 1992, Oct, China, CHN
-1.0369, 1992, Nov, China, CHN
-5.7223, 1992, Dec, China, CHN
-8.9905, 1993, Jan, China, CHN
-3.2174, 1993, Feb, China, CHN
1.52899, 1993, Mar, China, CHN
7.67395, 1993, Apr, China, CHN
12.4336, 1993, May, China, CHN
16.9024, 1993, Jun, China, CHN
18.8677, 1993, Jul, China, CHN
17.6205, 1993, Aug, China, CHN
13.9852, 1993, Sep, China, CHN
7.01529, 1993, Oct, China, CHN
-0.7692, 1993, Nov, China, CHN
-6.3074, 1993, Dec, China, CHN
-7.514, 1994, Jan, China, CHN
-4.9267, 1994, Feb, China, CHN
-0.0967, 1994, Mar, China, CHN
8.5582, 1994, Apr, China, CHN
13.8932, 1994, May, China, CHN
17.766, 1994, Jun, China, CHN
20.1248, 1994, Jul, China, CHN
19.1956, 1994, Aug, China, CHN
14.0158, 1994, Sep, China, CHN
6.84287, 1994, Oct, China, CHN
1.55286, 1994, Nov, China, CHN
-5.6157, 1994, Dec, China, CHN
-8.3181, 1995, Jan, China, CHN
-4.6311, 1995, Feb, China, CHN
0.93272, 1995, Mar, China, CHN
7.12218, 1995, Apr, China, CHN
13.4293, 1995, May, China, CHN
17.8855, 1995, Jun, China, CHN
19.4021, 1995, Jul, China, CHN
18.4567, 1995, Aug, China, CHN
14.367, 1995, Sep, China, CHN
8.04587, 1995, Oct, China, CHN
0.44264, 1995, Nov, China, CHN
-6.1018, 1995, Dec, China, CHN
-8.4839, 1996, Jan, China, CHN
-5.4024, 1996, Feb, China, CHN
0.54586, 1996, Mar, China, CHN
7.05528, 1996, Apr, China, CHN
13.38, 1996, May, China, CHN
17.0785, 1996, Jun, China, CHN
19.3646, 1996, Jul, China, CHN
18.4174, 1996, Aug, China, CHN
14.1137, 1996, Sep, China, CHN
7.39495, 1996, Oct, China, CHN
-0.7368, 1996, Nov, China, CHN
-5.7133, 1996, Dec, China, CHN
-7.7041, 1997, Jan, China, CHN
-5.1026, 1997, Feb, China, CHN
2.37114, 1997, Mar, China, CHN
8.38909, 1997, Apr, China, CHN
13.8641, 1997, May, China, CHN
17.4897, 1997, Jun, China, CHN
19.9324, 1997, Jul, China, CHN
19.0818, 1997, Aug, China, CHN
13.2634, 1997, Sep, China, CHN
7.17267, 1997, Oct, China, CHN
-0.4704, 1997, Nov, China, CHN
-6.1681, 1997, Dec, China, CHN
-8.7417, 1998, Jan, China, CHN
-2.8155, 1998, Feb, China, CHN
1.281, 1998, Mar, China, CHN
9.98657, 1998, Apr, China, CHN
13.7371, 1998, May, China, CHN
17.7828, 1998, Jun, China, CHN
19.8913, 1998, Jul, China, CHN
18.8004, 1998, Aug, China, CHN
15.2702, 1998, Sep, China, CHN
8.86628, 1998, Oct, China, CHN
0.73455, 1998, Nov, China, CHN
-4.7471, 1998, Dec, China, CHN
-6.791, 1999, Jan, China, CHN
-2.5043, 1999, Feb, China, CHN
0.53794, 1999, Mar, China, CHN
8.9281, 1999, Apr, China, CHN
13.5003, 1999, May, China, CHN
17.759, 1999, Jun, China, CHN
20.0303, 1999, Jul, China, CHN
18.6902, 1999, Aug, China, CHN
14.958, 1999, Sep, China, CHN
7.75483, 1999, Oct, China, CHN
0.37074, 1999, Nov, China, CHN
-5.6398, 1999, Dec, China, CHN
-8.7503, 2000, Jan, China, CHN
-6.2147, 2000, Feb, China, CHN
1.25517, 2000, Mar, China, CHN
8.2631, 2000, Apr, China, CHN
14.4907, 2000, May, China, CHN
18.0989, 2000, Jun, China, CHN
20.656, 2000, Jul, China, CHN
18.7555, 2000, Aug, China, CHN
14.5321, 2000, Sep, China, CHN
7.03814, 2000, Oct, China, CHN
-1.4341, 2000, Nov, China, CHN
-5.8403, 2000, Dec, China, CHN
-8.1776, 2001, Jan, China, CHN
-4.5979, 2001, Feb, China, CHN
1.5345, 2001, Mar, China, CHN
7.97958, 2001, Apr, China, CHN
13.9345, 2001, May, China, CHN
18.0685, 2001, Jun, China, CHN
20.4976, 2001, Jul, China, CHN
18.8011, 2001, Aug, China, CHN
14.6146, 2001, Sep, China, CHN
8.45435, 2001, Oct, China, CHN
1.00757, 2001, Nov, China, CHN
-6.9559, 2001, Dec, China, CHN
-6.216, 2002, Jan, China, CHN
-2.3299, 2002, Feb, China, CHN
3.0384, 2002, Mar, China, CHN
8.58449, 2002, Apr, China, CHN
13.3862, 2002, May, China, CHN
18.0994, 2002, Jun, China, CHN
20.1288, 2002, Jul, China, CHN
18.9574, 2002, Aug, China, CHN
14.1613, 2002, Sep, China, CHN
7.1211, 2002, Oct, China, CHN
-0.3779, 2002, Nov, China, CHN
-6.6509, 2002, Dec, China, CHN
-7.4885, 2003, Jan, China, CHN
-3.6437, 2003, Feb, China, CHN
1.35367, 2003, Mar, China, CHN
8.40382, 2003, Apr, China, CHN
13.1803, 2003, May, China, CHN
17.5575, 2003, Jun, China, CHN
19.3749, 2003, Jul, China, CHN
18.6653, 2003, Aug, China, CHN
14.7691, 2003, Sep, China, CHN
7.85971, 2003, Oct, China, CHN
-0.0381, 2003, Nov, China, CHN
-5.7355, 2003, Dec, China, CHN
-7.4353, 2004, Jan, China, CHN
-3.2974, 2004, Feb, China, CHN
2.20087, 2004, Mar, China, CHN
9.53241, 2004, Apr, China, CHN
13.5192, 2004, May, China, CHN
17.7735, 2004, Jun, China, CHN
19.7347, 2004, Jul, China, CHN
18.5554, 2004, Aug, China, CHN
14.5654, 2004, Sep, China, CHN
7.51077, 2004, Oct, China, CHN
0.6377, 2004, Nov, China, CHN
-5.4038, 2004, Dec, China, CHN
-7.9494, 2005, Jan, China, CHN
-6.6954, 2005, Feb, China, CHN
1.31173, 2005, Mar, China, CHN
8.88005, 2005, Apr, China, CHN
13.3559, 2005, May, China, CHN
18.4624, 2005, Jun, China, CHN
20.2823, 2005, Jul, China, CHN
18.7126, 2005, Aug, China, CHN
15.3844, 2005, Sep, China, CHN
8.03895, 2005, Oct, China, CHN
1.01174, 2005, Nov, China, CHN
-7.2724, 2005, Dec, China, CHN
-7.3738, 2006, Jan, China, CHN
-3.791, 2006, Feb, China, CHN
1.69025, 2006, Mar, China, CHN
8.12463, 2006, Apr, China, CHN
13.8068, 2006, May, China, CHN
17.8384, 2006, Jun, China, CHN
20.3471, 2006, Jul, China, CHN
19.7989, 2006, Aug, China, CHN
14.6008, 2006, Sep, China, CHN
9.16873, 2006, Oct, China, CHN
1.24579, 2006, Nov, China, CHN
-5.5593, 2006, Dec, China, CHN
-6.8378, 2007, Jan, China, CHN
-1.8252, 2007, Feb, China, CHN
1.86051, 2007, Mar, China, CHN
8.73998, 2007, Apr, China, CHN
14.7043, 2007, May, China, CHN
18.1904, 2007, Jun, China, CHN
19.9293, 2007, Jul, China, CHN
19.5469, 2007, Aug, China, CHN
14.7698, 2007, Sep, China, CHN
7.84927, 2007, Oct, China, CHN
0.58045, 2007, Nov, China, CHN
-4.8138, 2007, Dec, China, CHN
-9.1991, 2008, Jan, China, CHN
-6.7781, 2008, Feb, China, CHN
3.58363, 2008, Mar, China, CHN
9.0772, 2008, Apr, China, CHN
14.1644, 2008, May, China, CHN
17.9206, 2008, Jun, China, CHN
20.0834, 2008, Jul, China, CHN
18.6798, 2008, Aug, China, CHN
14.7518, 2008, Sep, China, CHN
8.42804, 2008, Oct, China, CHN
0.5262, 2008, Nov, China, CHN
-5.0804, 2008, Dec, China, CHN
-7.2755, 2009, Jan, China, CHN
-2.7333, 2009, Feb, China, CHN
1.83103, 2009, Mar, China, CHN
9.62283, 2009, Apr, China, CHN
13.915, 2009, May, China, CHN
17.8393, 2009, Jun, China, CHN
19.9348, 2009, Jul, China, CHN
18.8167, 2009, Aug, China, CHN
14.8591, 2009, Sep, China, CHN
8.68741, 2009, Oct, China, CHN
-1.5113, 2009, Nov, China, CHN
-6.4, 2009, Dec, China, CHN
-7.157, 2010, Jan, China, CHN
-4.8447, 2010, Feb, China, CHN
0.73827, 2010, Mar, China, CHN
6.68239, 2010, Apr, China, CHN
13.6894, 2010, May, China, CHN
18.0626, 2010, Jun, China, CHN
20.6833, 2010, Jul, China, CHN
19.3831, 2010, Aug, China, CHN
14.9127, 2010, Sep, China, CHN
7.79118, 2010, Oct, China, CHN
1.00899, 2010, Nov, China, CHN
-6.217, 2010, Dec, China, CHN
-10.551, 2011, Jan, China, CHN
-3.8005, 2011, Feb, China, CHN
0.01453, 2011, Mar, China, CHN
8.92692, 2011, Apr, China, CHN
13.5399, 2011, May, China, CHN
18.1648, 2011, Jun, China, CHN
20.0844, 2011, Jul, China, CHN
19.3468, 2011, Aug, China, CHN
14.127, 2011, Sep, China, CHN
8.30048, 2011, Oct, China, CHN
1.23658, 2011, Nov, China, CHN
-6.58, 2011, Dec, China, CHN
-9.7547, 2012, Jan, China, CHN
-6.0407, 2012, Feb, China, CHN
0.62189, 2012, Mar, China, CHN
9.07236, 2012, Apr, China, CHN
14.4223, 2012, May, China, CHN
18.0017, 2012, Jun, China, CHN
20.1618, 2012, Jul, China, CHN
19.0979, 2012, Aug, China, CHN
14.2195, 2012, Sep, China, CHN
7.45624, 2012, Oct, China, CHN
-0.7829, 2012, Nov, China, CHN
-7.4122, 2012, Dec, China, CHN
-8.471, 2013, Jan, China, CHN
-4.6516, 2013, Feb, China, CHN
2.61252, 2013, Mar, China, CHN
7.89722, 2013, Apr, China, CHN
14.1109, 2013, May, China, CHN
18.0953, 2013, Jun, China, CHN
20.1319, 2013, Jul, China, CHN
19.6785, 2013, Aug, China, CHN
14.3211, 2013, Sep, China, CHN
8.30514, 2013, Oct, China, CHN
0.48485, 2013, Nov, China, CHN
-5.8042, 2013, Dec, China, CHN
-6.5408, 2014, Jan, China, CHN
-5.6595, 2014, Feb, China, CHN
2.41522, 2014, Mar, China, CHN
9.31766, 2014, Apr, China, CHN
11.5602, 2014, May, China, CHN
17.7751, 2014, Jun, China, CHN
19.8805, 2014, Jul, China, CHN
18.4652, 2014, Aug, China, CHN
14.591, 2014, Sep, China, CHN
8.45792, 2014, Oct, China, CHN
0.86643, 2014, Nov, China, CHN
-6.6938, 2014, Dec, China, CHN
-6.2776, 2015, Jan, China, CHN
-3.2502, 2015, Feb, China, CHN
2.53774, 2015, Mar, China, CHN
8.69199, 2015, Apr, China, CHN
13.893, 2015, May, China, CHN
17.499, 2015, Jun, China, CHN
19.8881, 2015, Jul, China, CHN
18.8818, 2015, Aug, China, CHN
14.3026, 2015, Sep, China, CHN
8.34222, 2015, Oct, China, CHN
0.53573, 2015, Nov, China, CHN
-5.2437, 2015, Dec, China, CHN
-8.4061, 2016, Jan, China, CHN
-4.7359, 2016, Feb, China, CHN
2.7982, 2016, Mar, China, CHN
9.53561, 2016, Apr, China, CHN
13.3823, 2016, May, China, CHN
17.9646, 2016, Jun, China, CHN
20.5391, 2016, Jul, China, CHN
19.7398, 2016, Aug, China, CHN
15.208, 2016, Sep, China, CHN
7.60166, 2016, Oct, China, CHN
-0.3605, 2016, Nov, China, CHN
-3.9229, 2016, Dec, China, CHN
24.7131, 1991, Jan, Colombia, COL
25.5855, 1991, Feb, Colombia, COL
25.3603, 1991, Mar, Colombia, COL
25.0915, 1991, Apr, Colombia, COL
24.7832, 1991, May, Colombia, COL
24.4681, 1991, Jun, Colombia, COL
23.9097, 1991, Jul, Colombia, COL
23.6642, 1991, Aug, Colombia, COL
24.4784, 1991, Sep, Colombia, COL
24.3934, 1991, Oct, Colombia, COL
24.5051, 1991, Nov, Colombia, COL
24.7374, 1991, Dec, Colombia, COL
25.1794, 1992, Jan, Colombia, COL
25.6509, 1992, Feb, Colombia, COL
26.027, 1992, Mar, Colombia, COL
25.5777, 1992, Apr, Colombia, COL
24.7246, 1992, May, Colombia, COL
24.6872, 1992, Jun, Colombia, COL
23.8717, 1992, Jul, Colombia, COL
24.182, 1992, Aug, Colombia, COL
24.1246, 1992, Sep, Colombia, COL
24.4156, 1992, Oct, Colombia, COL
24.4161, 1992, Nov, Colombia, COL
24.5487, 1992, Dec, Colombia, COL
24.8326, 1993, Jan, Colombia, COL
25.0972, 1993, Feb, Colombia, COL
25.1397, 1993, Mar, Colombia, COL
24.9163, 1993, Apr, Colombia, COL
24.2302, 1993, May, Colombia, COL
24.2732, 1993, Jun, Colombia, COL
24.0656, 1993, Jul, Colombia, COL
24.3874, 1993, Aug, Colombia, COL
24.254, 1993, Sep, Colombia, COL
24.7572, 1993, Oct, Colombia, COL
24.5135, 1993, Nov, Colombia, COL
24.763, 1993, Dec, Colombia, COL
24.6045, 1994, Jan, Colombia, COL
25.1354, 1994, Feb, Colombia, COL
25.2079, 1994, Mar, Colombia, COL
24.9666, 1994, Apr, Colombia, COL
24.3947, 1994, May, Colombia, COL
24.1585, 1994, Jun, Colombia, COL
23.8467, 1994, Jul, Colombia, COL
24.1796, 1994, Aug, Colombia, COL
24.5818, 1994, Sep, Colombia, COL
24.3198, 1994, Oct, Colombia, COL
24.4521, 1994, Nov, Colombia, COL
24.4798, 1994, Dec, Colombia, COL
25.1208, 1995, Jan, Colombia, COL
25.4963, 1995, Feb, Colombia, COL
25.4105, 1995, Mar, Colombia, COL
25.2551, 1995, Apr, Colombia, COL
24.6618, 1995, May, Colombia, COL
24.4411, 1995, Jun, Colombia, COL
24.1561, 1995, Jul, Colombia, COL
23.9357, 1995, Aug, Colombia, COL
24.8138, 1995, Sep, Colombia, COL
24.4635, 1995, Oct, Colombia, COL
24.603, 1995, Nov, Colombia, COL
24.5799, 1995, Dec, Colombia, COL
24.5134, 1996, Jan, Colombia, COL
25.1635, 1996, Feb, Colombia, COL
25.2887, 1996, Mar, Colombia, COL
24.7423, 1996, Apr, Colombia, COL
24.2468, 1996, May, Colombia, COL
23.646, 1996, Jun, Colombia, COL
23.719, 1996, Jul, Colombia, COL
23.8865, 1996, Aug, Colombia, COL
24.2242, 1996, Sep, Colombia, COL
24.3235, 1996, Oct, Colombia, COL
24.4125, 1996, Nov, Colombia, COL
24.3444, 1996, Dec, Colombia, COL
24.5278, 1997, Jan, Colombia, COL
24.9529, 1997, Feb, Colombia, COL
24.9433, 1997, Mar, Colombia, COL
25.0474, 1997, Apr, Colombia, COL
24.7248, 1997, May, Colombia, COL
24.3373, 1997, Jun, Colombia, COL
24.4283, 1997, Jul, Colombia, COL
24.5959, 1997, Aug, Colombia, COL
24.5876, 1997, Sep, Colombia, COL
25.1691, 1997, Oct, Colombia, COL
24.9091, 1997, Nov, Colombia, COL
25.2881, 1997, Dec, Colombia, COL
26.0146, 1998, Jan, Colombia, COL
26.1983, 1998, Feb, Colombia, COL
26.3614, 1998, Mar, Colombia, COL
25.8331, 1998, Apr, Colombia, COL
25.0526, 1998, May, Colombia, COL
24.2159, 1998, Jun, Colombia, COL
24.2206, 1998, Jul, Colombia, COL
24.5163, 1998, Aug, Colombia, COL
24.6051, 1998, Sep, Colombia, COL
24.8128, 1998, Oct, Colombia, COL
24.6403, 1998, Nov, Colombia, COL
24.6406, 1998, Dec, Colombia, COL
24.7584, 1999, Jan, Colombia, COL
24.5166, 1999, Feb, Colombia, COL
24.9355, 1999, Mar, Colombia, COL
24.4953, 1999, Apr, Colombia, COL
24.2219, 1999, May, Colombia, COL
23.8517, 1999, Jun, Colombia, COL
23.6872, 1999, Jul, Colombia, COL
23.7933, 1999, Aug, Colombia, COL
23.7604, 1999, Sep, Colombia, COL
24.0347, 1999, Oct, Colombia, COL
24.3907, 1999, Nov, Colombia, COL
24.245, 1999, Dec, Colombia, COL
24.1383, 2000, Jan, Colombia, COL
24.3858, 2000, Feb, Colombia, COL
24.4514, 2000, Mar, Colombia, COL
24.4765, 2000, Apr, Colombia, COL
24.206, 2000, May, Colombia, COL
23.8792, 2000, Jun, Colombia, COL
23.3975, 2000, Jul, Colombia, COL
24.1216, 2000, Aug, Colombia, COL
23.9053, 2000, Sep, Colombia, COL
24.578, 2000, Oct, Colombia, COL
24.4198, 2000, Nov, Colombia, COL
24.4255, 2000, Dec, Colombia, COL
24.3827, 2001, Jan, Colombia, COL
24.6922, 2001, Feb, Colombia, COL
25.1342, 2001, Mar, Colombia, COL
24.9892, 2001, Apr, Colombia, COL
24.6011, 2001, May, Colombia, COL
23.7557, 2001, Jun, Colombia, COL
23.9462, 2001, Jul, Colombia, COL
24.6371, 2001, Aug, Colombia, COL
24.3994, 2001, Sep, Colombia, COL
24.9238, 2001, Oct, Colombia, COL
24.8349, 2001, Nov, Colombia, COL
25.1158, 2001, Dec, Colombia, COL
25.1053, 2002, Jan, Colombia, COL
25.4825, 2002, Feb, Colombia, COL
25.2021, 2002, Mar, Colombia, COL
24.7932, 2002, Apr, Colombia, COL
24.7714, 2002, May, Colombia, COL
23.8944, 2002, Jun, Colombia, COL
24.1763, 2002, Jul, Colombia, COL
24.5056, 2002, Aug, Colombia, COL
24.7713, 2002, Sep, Colombia, COL
24.7939, 2002, Oct, Colombia, COL
24.7042, 2002, Nov, Colombia, COL
25.2386, 2002, Dec, Colombia, COL
25.5195, 2003, Jan, Colombia, COL
25.9824, 2003, Feb, Colombia, COL
25.8264, 2003, Mar, Colombia, COL
25.3438, 2003, Apr, Colombia, COL
25.022, 2003, May, Colombia, COL
23.8628, 2003, Jun, Colombia, COL
23.8764, 2003, Jul, Colombia, COL
24.3872, 2003, Aug, Colombia, COL
24.4699, 2003, Sep, Colombia, COL
24.6194, 2003, Oct, Colombia, COL
24.6349, 2003, Nov, Colombia, COL
24.7696, 2003, Dec, Colombia, COL
24.899, 2004, Jan, Colombia, COL
25.3624, 2004, Feb, Colombia, COL
25.7686, 2004, Mar, Colombia, COL
25.1066, 2004, Apr, Colombia, COL
24.3302, 2004, May, Colombia, COL
24.3076, 2004, Jun, Colombia, COL
23.6201, 2004, Jul, Colombia, COL
24.1638, 2004, Aug, Colombia, COL
24.1212, 2004, Sep, Colombia, COL
24.9482, 2004, Oct, Colombia, COL
24.6325, 2004, Nov, Colombia, COL
24.6221, 2004, Dec, Colombia, COL
24.9022, 2005, Jan, Colombia, COL
25.2202, 2005, Feb, Colombia, COL
25.8188, 2005, Mar, Colombia, COL
25.4604, 2005, Apr, Colombia, COL
24.6959, 2005, May, Colombia, COL
24.4151, 2005, Jun, Colombia, COL
24.3468, 2005, Jul, Colombia, COL
24.49, 2005, Aug, Colombia, COL
24.6665, 2005, Sep, Colombia, COL
24.3193, 2005, Oct, Colombia, COL
24.3732, 2005, Nov, Colombia, COL
24.2561, 2005, Dec, Colombia, COL
24.6424, 2006, Jan, Colombia, COL
25.1496, 2006, Feb, Colombia, COL
24.8823, 2006, Mar, Colombia, COL
24.6941, 2006, Apr, Colombia, COL
24.1397, 2006, May, Colombia, COL
24.048, 2006, Jun, Colombia, COL
24.058, 2006, Jul, Colombia, COL
24.4799, 2006, Aug, Colombia, COL
24.9235, 2006, Sep, Colombia, COL
24.8834, 2006, Oct, Colombia, COL
24.4476, 2006, Nov, Colombia, COL
24.7936, 2006, Dec, Colombia, COL
25.1613, 2007, Jan, Colombia, COL
25.431, 2007, Feb, Colombia, COL
25.2625, 2007, Mar, Colombia, COL
24.9824, 2007, Apr, Colombia, COL
24.4733, 2007, May, Colombia, COL
24.0473, 2007, Jun, Colombia, COL
24.0515, 2007, Jul, Colombia, COL
23.841, 2007, Aug, Colombia, COL
24.2466, 2007, Sep, Colombia, COL
24.06, 2007, Oct, Colombia, COL
24.3422, 2007, Nov, Colombia, COL
24.2872, 2007, Dec, Colombia, COL
24.4872, 2008, Jan, Colombia, COL
24.7086, 2008, Feb, Colombia, COL
24.8751, 2008, Mar, Colombia, COL
24.8048, 2008, Apr, Colombia, COL
23.9647, 2008, May, Colombia, COL
23.8871, 2008, Jun, Colombia, COL
23.6938, 2008, Jul, Colombia, COL
23.9628, 2008, Aug, Colombia, COL
24.3514, 2008, Sep, Colombia, COL
24.1016, 2008, Oct, Colombia, COL
24.2534, 2008, Nov, Colombia, COL
24.1154, 2008, Dec, Colombia, COL
24.3949, 2009, Jan, Colombia, COL
24.6256, 2009, Feb, Colombia, COL
24.2821, 2009, Mar, Colombia, COL
24.9252, 2009, Apr, Colombia, COL
24.4063, 2009, May, Colombia, COL
24.1747, 2009, Jun, Colombia, COL
24.2315, 2009, Jul, Colombia, COL
24.7886, 2009, Aug, Colombia, COL
25.1863, 2009, Sep, Colombia, COL
25.1284, 2009, Oct, Colombia, COL
25.3487, 2009, Nov, Colombia, COL
25.5155, 2009, Dec, Colombia, COL
25.8196, 2010, Jan, Colombia, COL
26.0543, 2010, Feb, Colombia, COL
26.6059, 2010, Mar, Colombia, COL
25.5359, 2010, Apr, Colombia, COL
25.1456, 2010, May, Colombia, COL
24.3437, 2010, Jun, Colombia, COL
23.8508, 2010, Jul, Colombia, COL
24.3578, 2010, Aug, Colombia, COL
24.4737, 2010, Sep, Colombia, COL
24.7139, 2010, Oct, Colombia, COL
24.2439, 2010, Nov, Colombia, COL
24.3646, 2010, Dec, Colombia, COL
24.8172, 2011, Jan, Colombia, COL
24.9084, 2011, Feb, Colombia, COL
24.5955, 2011, Mar, Colombia, COL
24.5218, 2011, Apr, Colombia, COL
24.5401, 2011, May, Colombia, COL
24.4578, 2011, Jun, Colombia, COL
24.1199, 2011, Jul, Colombia, COL
24.7564, 2011, Aug, Colombia, COL
24.8476, 2011, Sep, Colombia, COL
24.4817, 2011, Oct, Colombia, COL
24.7426, 2011, Nov, Colombia, COL
24.8032, 2011, Dec, Colombia, COL
25.1157, 2012, Jan, Colombia, COL
24.8514, 2012, Feb, Colombia, COL
25.0705, 2012, Mar, Colombia, COL
24.6272, 2012, Apr, Colombia, COL
24.5996, 2012, May, Colombia, COL
24.6517, 2012, Jun, Colombia, COL
24.4861, 2012, Jul, Colombia, COL
24.5481, 2012, Aug, Colombia, COL
24.9321, 2012, Sep, Colombia, COL
24.8861, 2012, Oct, Colombia, COL
24.9394, 2012, Nov, Colombia, COL
25.0271, 2012, Dec, Colombia, COL
25.4676, 2013, Jan, Colombia, COL
25.3629, 2013, Feb, Colombia, COL
25.9262, 2013, Mar, Colombia, COL
25.5911, 2013, Apr, Colombia, COL
24.6531, 2013, May, Colombia, COL
24.6298, 2013, Jun, Colombia, COL
24.2621, 2013, Jul, Colombia, COL
24.2636, 2013, Aug, Colombia, COL
24.9211, 2013, Sep, Colombia, COL
24.9335, 2013, Oct, Colombia, COL
24.7506, 2013, Nov, Colombia, COL
24.7978, 2013, Dec, Colombia, COL
25.2457, 2014, Jan, Colombia, COL
25.429, 2014, Feb, Colombia, COL
25.6165, 2014, Mar, Colombia, COL
25.5014, 2014, Apr, Colombia, COL
24.8246, 2014, May, Colombia, COL
24.7952, 2014, Jun, Colombia, COL
24.7319, 2014, Jul, Colombia, COL
24.5885, 2014, Aug, Colombia, COL
25.0544, 2014, Sep, Colombia, COL
24.8459, 2014, Oct, Colombia, COL
25.0103, 2014, Nov, Colombia, COL
25.1278, 2014, Dec, Colombia, COL
25.3056, 2015, Jan, Colombia, COL
25.7845, 2015, Feb, Colombia, COL
25.5183, 2015, Mar, Colombia, COL
25.3935, 2015, Apr, Colombia, COL
25.2236, 2015, May, Colombia, COL
24.8553, 2015, Jun, Colombia, COL
24.887, 2015, Jul, Colombia, COL
25.335, 2015, Aug, Colombia, COL
25.6609, 2015, Sep, Colombia, COL
25.5146, 2015, Oct, Colombia, COL
25.4738, 2015, Nov, Colombia, COL
25.9488, 2015, Dec, Colombia, COL
26.3748, 2016, Jan, Colombia, COL
26.5149, 2016, Feb, Colombia, COL
25.9224, 2016, Mar, Colombia, COL
25.949, 2016, Apr, Colombia, COL
25.3291, 2016, May, Colombia, COL
24.9209, 2016, Jun, Colombia, COL
24.6671, 2016, Jul, Colombia, COL
25.3362, 2016, Aug, Colombia, COL
25.0804, 2016, Sep, Colombia, COL
25.4059, 2016, Oct, Colombia, COL
25.1146, 2016, Nov, Colombia, COL
25.0789, 2016, Dec, Colombia, COL
24.1783, 1991, Jan, Costa Rica, CRI
24.4355, 1991, Feb, Costa Rica, CRI
25.6834, 1991, Mar, Costa Rica, CRI
25.8165, 1991, Apr, Costa Rica, CRI
25.1194, 1991, May, Costa Rica, CRI
25.1346, 1991, Jun, Costa Rica, CRI
25.1694, 1991, Jul, Costa Rica, CRI
24.7808, 1991, Aug, Costa Rica, CRI
24.7046, 1991, Sep, Costa Rica, CRI
24.1692, 1991, Oct, Costa Rica, CRI
23.6997, 1991, Nov, Costa Rica, CRI
23.4919, 1991, Dec, Costa Rica, CRI
24.0373, 1992, Jan, Costa Rica, CRI
24.5691, 1992, Feb, Costa Rica, CRI
25.6136, 1992, Mar, Costa Rica, CRI
26.2993, 1992, Apr, Costa Rica, CRI
25.8077, 1992, May, Costa Rica, CRI
25.0812, 1992, Jun, Costa Rica, CRI
24.9724, 1992, Jul, Costa Rica, CRI
24.9829, 1992, Aug, Costa Rica, CRI
24.3732, 1992, Sep, Costa Rica, CRI
24.5431, 1992, Oct, Costa Rica, CRI
23.6937, 1992, Nov, Costa Rica, CRI
23.7403, 1992, Dec, Costa Rica, CRI
23.6082, 1993, Jan, Costa Rica, CRI
24.2868, 1993, Feb, Costa Rica, CRI
25.2015, 1993, Mar, Costa Rica, CRI
26.1183, 1993, Apr, Costa Rica, CRI
25.0977, 1993, May, Costa Rica, CRI
25.1867, 1993, Jun, Costa Rica, CRI
25.4621, 1993, Jul, Costa Rica, CRI
25.0389, 1993, Aug, Costa Rica, CRI
24.0869, 1993, Sep, Costa Rica, CRI
24.6026, 1993, Oct, Costa Rica, CRI
23.9122, 1993, Nov, Costa Rica, CRI
24.0823, 1993, Dec, Costa Rica, CRI
23.9626, 1994, Jan, Costa Rica, CRI
24.2284, 1994, Feb, Costa Rica, CRI
25.5552, 1994, Mar, Costa Rica, CRI
25.7734, 1994, Apr, Costa Rica, CRI
25.8493, 1994, May, Costa Rica, CRI
25.063, 1994, Jun, Costa Rica, CRI
25.2151, 1994, Jul, Costa Rica, CRI
24.879, 1994, Aug, Costa Rica, CRI
24.8394, 1994, Sep, Costa Rica, CRI
24.3692, 1994, Oct, Costa Rica, CRI
23.5089, 1994, Nov, Costa Rica, CRI
24.1238, 1994, Dec, Costa Rica, CRI
24.6459, 1995, Jan, Costa Rica, CRI
24.6955, 1995, Feb, Costa Rica, CRI
25.8761, 1995, Mar, Costa Rica, CRI
25.9135, 1995, Apr, Costa Rica, CRI
24.9831, 1995, May, Costa Rica, CRI
24.6803, 1995, Jun, Costa Rica, CRI
24.8325, 1995, Jul, Costa Rica, CRI
24.3735, 1995, Aug, Costa Rica, CRI
24.5836, 1995, Sep, Costa Rica, CRI
24.4963, 1995, Oct, Costa Rica, CRI
23.5404, 1995, Nov, Costa Rica, CRI
23.376, 1995, Dec, Costa Rica, CRI
23.8187, 1996, Jan, Costa Rica, CRI
24.411, 1996, Feb, Costa Rica, CRI
25.0038, 1996, Mar, Costa Rica, CRI
25.492, 1996, Apr, Costa Rica, CRI
24.9612, 1996, May, Costa Rica, CRI
24.9071, 1996, Jun, Costa Rica, CRI
24.9117, 1996, Jul, Costa Rica, CRI
24.5914, 1996, Aug, Costa Rica, CRI
24.4314, 1996, Sep, Costa Rica, CRI
24.3394, 1996, Oct, Costa Rica, CRI
23.2129, 1996, Nov, Costa Rica, CRI
23.8206, 1996, Dec, Costa Rica, CRI
23.6262, 1997, Jan, Costa Rica, CRI
24.4344, 1997, Feb, Costa Rica, CRI
25.3597, 1997, Mar, Costa Rica, CRI
25.9983, 1997, Apr, Costa Rica, CRI
26.0109, 1997, May, Costa Rica, CRI
24.9545, 1997, Jun, Costa Rica, CRI
26.0143, 1997, Jul, Costa Rica, CRI
25.9761, 1997, Aug, Costa Rica, CRI
25.0821, 1997, Sep, Costa Rica, CRI
25.3047, 1997, Oct, Costa Rica, CRI
